107.86	4.98	54.62
107.46	4.97	54.34
107.25	4.95	54.54
107.14	4.94	54.95
107.10	4.92	55.48
107.12	4.91	56.05
107.02	4.89	56.38
106.80	4.88	56.41
106.68	4.86	56.38
106.71	4.85	56.33
106.94	4.83	56.63
107.69	4.83	56.93
108.67	4.82	57.22
109.74	4.82	57.52
110.84	4.82	57.82
111.80	4.82	58.12
112.70	4.82	58.41
113.53	4.83	58.71
114.25	4.83	59.01
114.83	4.83	59.30
115.31	4.83	59.60
115.67	4.83	59.90
115.86	4.83	60.19
115.92	4.83	60.49
115.94	4.84	60.79
115.96	4.84	61.09
116.17	4.85	61.59
116.47	4.85	61.60
116.75	4.86	61.30
116.99	4.87	60.81
117.04	4.87	60.71
117.00	4.88	60.56
116.88	4.88	60.32
116.71	4.89	59.94
116.51	4.90	59.12
116.25	4.90	58.16
115.94	4.91	57.17
115.56	4.91	56.22
115.03	4.92	55.58
114.41	4.93	55.17
113.79	4.93	54.87
113.18	4.94	54.64
112.69	4.94	54.44
112.38	4.95	54.22
112.13	4.96	54.03
111.89	4.96	53.86
111.64	4.97	53.71
111.28	4.97	53.58
110.92	4.98	53.46
110.55	4.99	53.36
110.19	4.99	53.26
109.86	5.00	53.08
109.56	5.00	52.92
109.30	5.01	52.83
109.09	5.01	52.82
108.99	5.02	53.05
108.98	5.02	53.47
109.03	5.02	53.97
109.11	5.02	54.49
109.20	5.02	55.02
109.30	5.01	55.50
109.42	5.01	55.90
109.56	5.01	56.17
109.74	5.00	56.01
109.93	5.00	55.63
110.14	5.00	55.22
110.35	4.99	54.88
110.55	4.99	54.98
110.75	4.99	55.45
110.94	4.99	56.01
111.11	4.98	56.57
111.25	4.98	56.98
111.32	4.97	57.05
111.39	4.97	57.02
111.50	4.97	56.90
111.67	4.97	56.72
112.07	4.97	56.35
112.51	4.98	56.01
112.95	4.99	55.77
113.35	5.00	55.69
113.60	5.01	56.25
113.77	5.02	57.00
113.87	5.03	57.78
113.88	5.04	58.50
113.71	5.05	58.65
113.48	5.06	58.61
113.22	5.07	58.45
112.99	5.08	58.23
112.90	5.09	58.04
113.00	5.10	57.93
113.14	5.11	57.84
113.31	5.12	57.80
113.48	5.13	57.81
113.58	5.14	58.00
113.61	5.15	58.32
113.64	5.15	58.66
113.67	5.16	58.98
113.72	5.17	59.26
113.74	5.17	59.24
113.81	5.18	59.19
113.97	5.18	59.14
114.25	5.18	59.13
114.90	5.18	59.38
115.71	5.18	59.74
116.51	5.18	60.11
117.23	5.17	60.44
117.54	5.17	60.60
117.60	5.17	60.63
117.54	5.17	60.59
117.38	5.17	60.48
117.17	5.16	60.31
116.95	5.16	60.09
116.75	5.16	59.83
116.62	5.16	59.57
116.61	5.15	59.30
116.99	5.15	59.01
117.48	5.15	58.77
118.05	5.15	58.60
118.65	5.15	58.53
119.16	5.14	58.71
119.62	5.14	59.08
120.10	5.14	59.52
120.62	5.14	60.00
121.33	5.14	60.49
122.17	5.13	60.95
122.95	5.13	61.31
123.58	5.13	61.53
123.76	5.13	61.42
123.63	5.14	61.07
123.34	5.14	60.58
122.95	5.14	60.00
122.56	5.14	59.35
122.17	5.14	58.68
121.76	5.14	58.03
121.35	5.14	57.45
120.99	5.14	57.11
120.73	5.14	57.13
120.48	5.14	57.20
120.24	5.14	57.28
120.01	5.14	57.30
119.69	5.15	56.86
119.33	5.15	56.18
119.02	5.15	55.51
118.79	5.15	54.93
118.74	5.15	54.64
118.96	5.15	54.85
119.25	5.15	55.21
119.56	5.15	55.68
119.82	5.14	56.16
119.93	5.14	56.60
120.00	5.14	57.01
120.03	5.14	57.36
119.98	5.14	57.58
119.85	5.14	57.63
119.74	5.13	57.63
119.71	5.13	57.59
119.94	5.13	57.56
120.47	5.13	57.56
121.03	5.13	57.59
121.55	5.12	57.66
121.82	5.13	57.80
121.70	5.13	58.06
121.54	5.13	58.35
121.45	5.14	58.66
121.63	5.15	58.94
122.16	5.16	59.18
122.81	5.18	59.41
123.53	5.19	59.35
124.26	5.21	59.29
124.98	5.22	59.23
125.68	5.24	59.16
126.34	5.25	59.10
127.03	5.27	59.04
127.61	5.28	58.98
128.03	5.29	58.91
128.15	5.31	58.85
127.86	5.32	58.79
127.37	5.34	58.73
126.73	5.35	58.66
126.02	5.37	58.60
125.25	5.39	58.54
124.43	5.40	58.48
123.61	5.41	58.42
122.86	5.42	58.35
122.08	5.42	58.29
121.27	5.41	58.23
120.35	5.40	58.17
119.32	5.39	58.10
118.25	5.37	58.04
117.15	5.34	57.98
116.03	5.32	57.92
114.91	5.30	57.85
113.81	5.28	57.79
112.77	5.26	57.73
111.80	5.24	57.67
110.94	5.22	57.60
110.18	5.20	57.54
109.54	5.18	57.48
109.03	5.16	57.42
108.74	5.14	57.36
108.59	5.12	57.29
108.56	5.10	57.23
108.63	5.09	57.17
108.86	5.08	57.11
109.13	5.08	57.04
109.38	5.08	56.98
109.56	5.08	56.92
109.45	5.08	56.86
109.27	5.08	57.48
109.05	5.08	57.85
108.85	5.08	58.09
108.70	5.08	58.30
108.57	5.08	58.43
108.48	5.08	58.51
108.45	5.08	58.62
108.48	5.08	58.76
108.53	5.08	58.93
108.60	5.08	59.14
108.63	5.08	59.44
108.66	5.08	59.80
108.74	5.07	60.22
108.90	5.07	60.77
109.22	5.07	61.57
109.54	5.07	62.24
109.82	5.07	62.64
109.92	5.06	62.11
109.86	5.06	60.89
109.69	5.06	59.55
109.41	5.06	58.34
108.95	5.05	58.27
108.42	5.05	58.69
107.87	5.05	59.26
107.34	5.04	59.81
107.06	5.04	59.77
106.85	5.04	59.51
106.66	5.04	59.12
106.47	5.03	58.61
106.02	5.03	57.73
105.58	5.03	56.89
105.23	5.02	56.29
105.09	5.02	56.21
105.44	5.02	57.46
105.93	5.02	58.97
106.49	5.02	60.48
107.00	5.02	61.41
107.38	5.01	61.39
107.70	5.01	61.14
107.97	5.01	60.79
108.16	5.01	60.69
108.26	5.01	60.90
108.32	5.01	61.18
108.35	5.01	61.49
108.42	5.01	61.78
108.52	5.00	62.03
108.60	5.00	62.22
108.65	5.00	62.34
108.64	5.00	62.29
108.53	5.01	62.00
108.38	5.02	61.66
108.21	5.02	61.32
108.00	5.03	61.07
107.79	5.04	61.01
107.57	5.05	61.02
107.38	5.05	61.08
107.22	5.06	61.17
107.14	5.07	61.29
107.11	5.08	61.41
107.13	5.08	61.51
107.18	5.09	61.56
107.27	5.10	61.40
107.39	5.10	61.12
107.56	5.11	60.87
107.78	5.12	60.71
108.03	5.12	60.83
108.33	5.13	61.46
108.69	5.14	62.11
109.11	5.14	62.64
109.61	5.15	62.81
110.26	5.16	62.05
110.94	5.16	61.19
111.63	5.17	60.40
112.29	5.17	60.13
112.92	5.18	60.77
113.42	5.18	61.55
113.73	5.19	62.30
113.63	5.19	62.54
113.04	5.20	62.07
112.26	5.21	61.39
111.40	5.21	60.62
110.57	5.22	59.90
110.06	5.22	59.59
109.62	5.23	59.36
109.26	5.23	59.19
108.97	5.24	59.06
108.75	5.24	58.97
108.63	5.25	58.93
108.55	5.25	58.86
108.52	5.26	58.76
108.53	5.26	58.58
108.52	5.26	58.18
108.41	5.27	57.29
108.36	5.27	56.48
108.43	5.27	55.87
108.64	5.27	55.59
109.38	5.27	56.64
110.24	5.27	58.05
111.07	5.26	59.48
111.75	5.26	60.71
111.79	5.26	60.73
111.54	5.25	60.27
111.13	5.25	59.59
110.62	5.25	58.82
110.20	5.24	58.40
109.80	5.24	58.17
109.40	5.24	57.99
109.01	5.23	57.87
108.66	5.23	57.77
108.37	5.22	57.64
108.11	5.22	57.53
107.90	5.22	57.47
107.73	5.21	57.45
107.58	5.21	57.45
107.45	5.21	57.46
107.41	5.20	57.57
107.48	5.20	57.82
107.70	5.20	58.23
108.34	5.20	59.15
109.07	5.20	60.17
109.83	5.20	61.21
110.55	5.20	62.18
110.96	5.20	62.78
111.28	5.20	63.24
111.52	5.21	63.56
111.68	5.21	63.76
111.80	5.21	63.83
111.87	5.21	63.80
111.91	5.21	63.68
111.93	5.22	63.50
111.97	5.22	63.25
112.00	5.22	62.97
112.02	5.22	62.68
112.01	5.22	62.41
111.93	5.23	62.28
111.78	5.23	62.29
111.64	5.23	62.29
111.53	5.23	62.21
111.54	5.22	61.93
111.71	5.22	61.37
111.90	5.21	60.73
112.09	5.21	60.06
112.19	5.20	59.44
112.16	5.19	58.93
112.08	5.19	58.46
111.96	5.18	58.06
111.78	5.17	57.67
111.52	5.17	57.26
111.28	5.16	56.99
111.11	5.15	56.94
111.07	5.15	57.24
111.33	5.14	58.32
111.68	5.13	59.54
112.06	5.13	60.74
112.42	5.12	61.64
112.68	5.11	61.92
112.91	5.11	61.96
113.11	5.10	61.80
113.31	5.09	61.47
113.52	5.09	61.04
113.70	5.08	60.49
113.83	5.07	59.85
113.87	5.07	59.08
113.77	5.06	58.05
113.62	5.06	57.11
113.42	5.05	56.38
113.20	5.04	55.99
113.02	5.04	56.99
112.82	5.03	58.28
112.62	5.02	59.56
112.41	5.02	60.60
112.22	5.01	60.19
112.02	5.01	59.09
111.78	5.01	57.80
111.49	5.00	56.55
111.04	5.00	56.12
110.47	5.00	56.48
109.87	4.99	56.99
109.28	4.99	57.51
108.75	4.99	57.86
108.38	4.98	57.05
108.11	4.98	56.13
107.91	4.97	55.26
107.81	4.97	54.60
107.83	4.97	54.71
107.96	4.98	55.63
108.17	4.98	56.75
108.44	4.99	57.95
108.77	5.00	58.93
109.16	5.00	59.56
109.55	5.01	60.08
109.94	5.02	60.49
110.27	5.03	60.83
110.53	5.04	61.09
110.74	5.04	61.29
110.93	5.05	61.45
111.08	5.06	61.55
111.21	5.07	61.61
111.31	5.08	61.66
111.38	5.08	61.73
111.40	5.09	61.86
111.28	5.10	62.28
111.18	5.10	62.66
111.14	5.11	62.95
111.19	5.11	63.06
111.74	5.11	62.58
112.37	5.11	61.88
112.93	5.11	61.07
113.33	5.11	60.23
113.05	5.10	59.53
112.51	5.10	58.91
111.83	5.09	58.37
111.11	5.09	57.94
110.60	5.08	57.81
110.17	5.08	57.80
109.80	5.07	57.85
109.51	5.07	57.93
109.38	5.06	57.92
109.44	5.06	57.76
109.57	5.05	57.57
109.72	5.05	57.40
109.87	5.04	57.24
109.87	5.04	57.20
109.73	5.04	57.26
109.62	5.04	57.32
109.58	5.04	57.37
109.73	5.04	57.35
110.21	5.04	57.17
110.76	5.05	56.98
111.34	5.06	56.77
111.84	5.06	56.61
112.17	5.07	56.53
112.41	5.07	56.49
112.55	5.08	56.49
112.58	5.08	56.54
112.39	5.09	56.63
112.11	5.09	56.77
111.77	5.10	56.92
111.41	5.10	57.10
111.10	5.11	57.32
110.84	5.11	57.56
110.62	5.12	57.78
110.42	5.12	57.95
110.26	5.12	58.04
110.18	5.13	57.82
110.14	5.13	57.53
110.13	5.13	57.26
110.15	5.13	57.07
110.27	5.13	57.26
110.43	5.13	57.67
110.53	5.13	58.09
110.52	5.13	58.46
110.09	5.13	58.43
109.42	5.13	58.13
108.76	5.13	57.78
108.21	5.13	57.43
108.24	5.13	57.32
108.86	5.13	57.48
109.68	5.13	57.72
110.58	5.13	57.99
111.47	5.13	58.26
111.92	5.13	58.40
112.07	5.13	58.44
112.22	5.13	58.46
112.42	5.13	58.45
112.84	5.13	58.44
113.75	5.13	58.51
114.71	5.13	58.52
115.63	5.13	58.45
116.37	5.13	58.23
116.63	5.12	57.62
116.71	5.12	56.97
116.67	5.12	56.37
116.54	5.12	55.97
116.41	5.11	56.24
116.24	5.11	56.67
116.03	5.11	57.20
115.80	5.11	57.73
115.60	5.10	58.11
115.43	5.10	58.23
115.24	5.10	58.23
115.01	5.10	58.08
114.75	5.09	57.79
114.29	5.09	57.02
113.71	5.09	55.96
113.16	5.09	54.95
112.70	5.09	54.14
112.41	5.08	53.72
112.59	5.08	54.44
112.88	5.08	55.41
113.23	5.08	56.49
113.59	5.08	57.53
113.76	5.08	58.09
113.89	5.08	58.44
113.98	5.08	58.55
114.04	5.08	58.40
114.05	5.08	57.35
114.04	5.08	56.07
114.04	5.08	54.87
114.04	5.08	53.97
114.08	5.08	54.37
114.18	5.08	55.97
114.30	5.08	57.72
114.45	5.08	59.32
114.65	5.08	60.13
114.90	5.08	59.30
115.17	5.08	58.10
115.45	5.08	56.76
115.73	5.08	55.65
116.01	5.08	55.20
116.24	5.08	54.92
116.39	5.08	54.75
116.37	5.08	54.62
116.12	5.08	54.47
115.79	5.08	54.37
115.41	5.08	54.35
115.06	5.08	54.45
114.85	5.08	54.80
114.64	5.08	55.13
114.43	5.08	55.38
114.21	5.08	55.47
113.80	5.08	54.89
113.41	5.08	54.12
113.07	5.07	53.29
112.83	5.07	52.46
112.88	5.07	51.76
113.14	5.07	51.26
113.51	5.07	51.00
113.97	5.07	51.07
114.52	5.07	52.02
115.11	5.06	53.59
115.66	5.06	55.19
116.12	5.05	56.56
116.28	5.05	56.76
116.21	5.05	56.11
116.07	5.04	55.19
115.93	5.04	54.19
116.01	5.03	53.70
116.26	5.03	53.65
116.52	5.03	53.73
116.74	5.02	53.90
116.80	5.02	54.13
116.58	5.01	54.38
116.30	5.01	54.59
116.00	5.00	54.69
115.75	5.00	54.61
115.72	5.00	53.73
115.75	5.01	52.80
115.83	5.01	51.98
115.96	5.01	51.44
116.13	5.02	52.29
116.32	5.02	53.57
116.51	5.03	54.89
116.67	5.03	56.03
116.71	5.04	55.92
116.67	5.04	54.96
116.62	5.05	53.86
116.60	5.05	52.83
116.70	5.05	52.48
116.98	5.06	53.28
117.28	5.06	54.32
117.56	5.07	55.42
117.77	5.07	56.44
117.61	5.08	56.55
117.39	5.08	56.48
117.19	5.08	56.36
117.06	5.09	56.27
117.28	5.10	56.56
117.64	5.10	56.99
118.06	5.11	57.46
118.47	5.12	57.91
118.77	5.13	58.20
119.02	5.14	58.43
119.20	5.14	58.60
119.32	5.15	58.71
119.32	5.16	58.77
119.25	5.17	58.78
119.14	5.18	58.72
118.97	5.18	58.63
118.76	5.19	58.50
118.53	5.20	58.30
118.29	5.21	57.98
118.07	5.21	57.44
117.88	5.22	56.42
117.73	5.23	55.43
117.61	5.23	54.65
117.55	5.24	54.36
117.57	5.24	55.18
117.63	5.24	56.24
117.72	5.24	57.36
117.80	5.24	58.13
117.86	5.25	58.42
117.94	5.25	58.58
118.07	5.25	58.68
118.30	5.25	58.96
118.60	5.25	59.30
118.93	5.26	59.57
119.26	5.26	59.69
119.57	5.26	59.37
119.85	5.26	58.85
120.07	5.26	58.26
120.22	5.27	57.66
120.07	5.27	57.40
119.90	5.27	57.15
119.80	5.27	56.83
119.92	5.27	56.21
120.57	5.27	54.77
121.30	5.27	53.56
122.00	5.27	52.87
122.41	5.26	53.93
122.46	5.26	56.75
